report_date_as_yyyy_mm_dd,market_and_exchange_names,cftc_contract_market_code,open_interest_all,m_money_positions_long_all,m_money_positions_short_all,date,mm_net,mm_net_oi,chg4,crowd_pct,unwind4_pct
2025-02-25T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,512179,212694,32882,2025-02-25,179812,0.35107257423674143,-0.013495697899430559,0.8397435897435898,0.5833333333333334
2025-03-04T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,489270,204965,38307,2025-03-04,166658,0.34062583031863797,-0.04596356754558445,0.8205128205128205,0.8076923076923077
2025-03-11T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,511276,204907,37331,2025-03-11,167576,0.3277603486179676,-0.04068300219787219,0.7884615384615384,0.7564102564102564
2025-03-18T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,533566,220879,37045,2025-03-18,183834,0.34453844510332365,-0.010273646869184139,0.8205128205128205,0.5512820512820513
2025-03-25T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,511482,213505,38773,2025-03-25,174732,0.3416190599082666,-0.009453514328474855,0.8141025641025641,0.5512820512820513
2025-04-01T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,498746,204833,62834,2025-04-01,141999,0.2847120578410654,-0.055913772477572565,0.717948717948718,0.8269230769230769
2025-04-08T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,445468,175393,44407,2025-04-08,130986,0.2940413228335144,-0.03371902578445318,0.717948717948718,0.7307692307692307
2025-04-15T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,456628,168400,43546,2025-04-15,124854,0.27342607111259054,-0.07111237399073311,0.6794871794871795,0.8525641025641025
2025-04-22T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,465351,166360,45458,2025-04-22,120902,0.2598081877980277,-0.08181087211023885,0.6474358974358975,0.8717948717948718
2025-04-29T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,451868,150715,44820,2025-04-29,105895,0.23434941177512017,-0.05036264606594523,0.6153846153846154,0.8012820512820513
2025-05-06T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,452414,144383,42292,2025-05-06,102091,0.22565835716843421,-0.0683829656650802,0.5833333333333334,0.8397435897435898
2025-05-13T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,440842,144410,43183,2025-05-13,101227,0.2296219507215737,-0.04380412039101683,0.5897435897435898,0.7692307692307693
2025-05-20T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,448000,149149,41520,2025-05-20,107629,0.24024330357142856,-0.01956488422659916,0.6282051282051282,0.6025641025641025
2025-05-27T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,437538,147502,36686,2025-05-27,110816,0.2532717158281109,0.01892230405299075,0.6346153846153846,0.358974358974359
2025-06-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,415941,159966,36384,2025-06-03,123582,0.29711425418508874,0.07145589701665453,0.7243589743589743,0.16666666666666666
2025-06-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,417143,160680,36589,2025-06-10,124091,0.2974783227813963,0.06785637205982259,0.7243589743589743,0.1987179487179487
2025-06-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,441214,167646,37135,2025-06-17,130511,0.29579977063284485,0.05555646706141629,0.7115384615384616,0.2564102564102564
2025-06-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,434958,163829,38701,2025-06-24,125128,0.28767835055338675,0.03440663472527583,0.6923076923076923,0.3333333333333333
2025-07-01T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,437662,165086,34726,2025-07-01,130360,0.29785542267777415,0.0007411684926854067,0.7243589743589743,0.47435897435897434
2025-07-08T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,443144,164685,35743,2025-07-08,128942,0.2909708807972126,-0.006507441984183682,0.6858974358974359,0.5448717948717948
2025-07-15T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,448531,172657,35930,2025-07-15,136727,0.3048328878048563,0.00903311717201144,0.7307692307692307,0.4230769230769231
2025-07-22T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,489423,194753,34819,2025-07-22,159934,0.32678071933685177,0.039102368783465014,0.7692307692307693,0.32051282051282054
2025-07-29T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,445259,170918,36662,2025-07-29,134256,0.3015233830197705,0.003667960341996346,0.717948717948718,0.4807692307692308
2025-08-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,449647,186304,32317,2025-08-05,153987,0.3424619757276263,0.051491094930413706,0.8141025641025641,0.2692307692307692
2025-08-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,446152,182337,34050,2025-08-12,148287,0.33236878911223083,0.027535901307374544,0.782051282051282,0.36538461538461536
2025-08-19T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,438541,173388,36003,2025-08-19,137385,0.31327743586118517,-0.013503283475666594,0.7371794871794872,0.6217948717948718
2025-08-26T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,443760,175494,33577,2025-08-26,141917,0.31980575085631874,0.01828236783654824,0.75,0.391025641025641
2025-09-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,492908,196127,34625,2025-09-02,161502,0.3276514075649006,-0.014810568162725746,0.7564102564102564,0.6282051282051282
2025-09-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,509625,198907,35388,2025-09-09,163519,0.3208614177090998,-0.011507371403131017,0.7435897435897436,0.6089743589743589
2025-09-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,516221,195347,36376,2025-09-16,158971,0.3079514394028914,-0.005325996458293791,0.6987179487179487,0.5448717948717948
2025-09-23T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,528789,198826,38277,2025-09-23,160549,0.30361637628619353,-0.016189374570125203,0.6730769230769231,0.6538461538461539
2025-09-30T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,493748,184199,38972,2025-09-30,145227,0.2941318243314403,-0.03351958323346027,0.6217948717948718,0.7628205128205128
2025-10-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,485559,170587,40828,2025-10-07,129759,0.2672363193762241,-0.05362509833287571,0.5448717948717948,0.8653846153846154
2025-10-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,485788,152187,43877,2025-10-14,108310,0.22295733941554752,-0.08499409998734386,0.4230769230769231,0.9358974358974359
2025-10-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,472421,135503,43276,2025-10-21,92227,0.19522205829122752,-0.10839431799496602,0.34615384615384615,0.967948717948718
2025-10-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,457122,138605,34446,2025-10-28,104159,0.22785820853076422,-0.06627361580067609,0.44871794871794873,0.8846153846153846
2025-11-04T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,450399,130688,30143,2025-11-04,100545,0.22323539794715352,-0.04400092142907058,0.4166666666666667,0.8076923076923077
2025-11-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,459997,134155,30068,2025-11-10,104087,0.2262775626797566,0.0033202232642090823,0.4358974358974359,0.46794871794871795
2025-11-18T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,471953,130222,32017,2025-11-18,98205,0.20808216072363137,0.012860102432403847,0.3525641025641026,0.391025641025641
2025-11-25T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,432946,136979,27670,2025-11-25,109309,0.25247721424842823,0.02461900571766401,0.5064102564102564,0.3525641025641026
2025-12-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,418490,140143,19819,2025-12-02,120324,0.2875194150397859,0.06428401709263237,0.5961538461538461,0.1858974358974359
2025-12-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,432569,143383,19835,2025-12-09,123548,0.2856145493551318,0.05933698667537521,0.5897435897435898,0.21153846153846154
2025-12-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,471093,152873,20277,2025-12-16,132596,0.28146459403981805,0.07338243331618668,0.5705128205128205,0.12179487179487179
2025-12-23T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,492103,160581,24311,2025-12-23,136270,0.27691357297151203,0.024436358723083806,0.5512820512820513,0.3525641025641026
2025-12-30T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,481866,148642,22602,2025-12-30,126040,0.2615664935895041,-0.025952921450281774,0.5064102564102564,0.6858974358974359
2026-01-06T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,488116,146445,23232,2026-01-06,123213,0.25242565291856855,-0.03318889643656325,0.46794871794871795,0.717948717948718
2026-01-13T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,527455,158825,24080,2026-01-13,134745,0.2554625513076945,-0.02600204273212353,0.4807692307692308,0.6794871794871795
2026-01-20T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,528004,163668,26224,2026-01-20,137444,0.2603086340254998,-0.016604938946012227,0.4935897435897436,0.6153846153846154
2026-01-27T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,488463,143321,25162,2026-01-27,118159,0.2418995911665776,-0.019666902422926513,0.4423076923076923,0.6282051282051282
2026-02-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,409694,118936,26864,2026-02-03,92072,0.22473358164874271,-0.02769207126982584,0.3525641025641026,0.6858974358974359
2026-02-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,404391,119232,27210,2026-02-10,92022,0.22755699310815522,-0.0279055581995393,0.3782051282051282,0.6858974358974359
2026-02-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,407078,123011,27118,2026-02-17,95893,0.23556419162912268,-0.02474444239637713,0.4166666666666667,0.6602564102564102
2026-02-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,420182,121233,25259,2026-02-24,95974,0.22841054590629775,-0.013489045260279858,0.3782051282051282,0.5576923076923077
2026-03-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,409789,123456,25539,2026-03-03,97917,0.23894492043466273,0.014211338785920014,0.4230769230769231,0.33974358974358976
2026-03-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,413956,125077,26678,2026-03-10,98399,0.23770400718916987,0.01014701408101465,0.41025641025641024,0.3717948717948718
2026-03-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,411388,130147,28104,2026-03-17,102043,0.24804564061178255,0.012481448982659876,0.4423076923076923,0.358974358974359
2026-03-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,403925,119562,27941,2026-03-24,91621,0.22682676239400879,-0.0015837835122889665,0.3333333333333333,0.46794871794871795
2026-03-31T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,361409,120092,27278,2026-03-31,92814,0.25681153485386365,0.017866614419200927,0.47435897435897434,0.32051282051282054
2026-04-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,354877,120726,30694,2026-04-07,90032,0.25369916900785344,0.015995161818683573,0.46153846153846156,0.32051282051282054
2026-04-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,362274,125422,30281,2026-04-14,95141,0.2626216620568962,0.014576021445113635,0.5064102564102564,0.32051282051282054
2026-04-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,365842,123681,30705,2026-04-21,92976,0.25414249867429106,0.027315736280282277,0.4551282051282051,0.26282051282051283
2026-04-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,369530,122257,32505,2026-04-28,89752,0.24288149811923254,-0.013930036734631113,0.41025641025641024,0.5897435897435898
2026-05-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,367932,123353,29099,2026-05-05,94254,0.2561723361925573,0.0024731671847038617,0.46153846153846156,0.42948717948717946
2026-05-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,376496,127242,29227,2026-05-12,98015,0.2603347711529472,-0.0022868909039490126,0.48717948717948717,0.47435897435897434
2026-05-19T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,379325,122894,29354,2026-05-19,93540,0.24659592697554866,-0.007546571698742399,0.3974358974358974,0.5192307692307693
2026-05-26T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,353489,124277,26831,2026-05-26,97446,0.2756691155877552,0.032787617468522656,0.5448717948717948,0.2564102564102564
2026-06-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,326052,129367,17188,2026-06-02,112179,0.3440524824261161,0.08788014623355878,0.8141025641025641,0.057692307692307696
2026-06-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,332709,126280,20417,2026-06-09,105863,0.31818496043088706,0.05785018927793989,0.717948717948718,0.19230769230769232
2026-06-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,339330,128043,14322,2026-06-16,113721,0.33513394041198835,0.08853801343643969,0.7756410256410257,0.057692307692307696
2026-06-23T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,352167,131102,15707,2026-06-23,115395,0.32767124688003135,0.052002131292276155,0.7435897435897436,0.21153846153846154
2026-06-30T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,369541,134577,14486,2026-06-30,120091,0.3249734129636495,-0.01907906946246657,0.7243589743589743,0.6538461538461539
2026-07-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,371776,134941,18780,2026-07-07,116161,0.3124488939576519,-0.005736066473235157,0.6794871794871795,0.5256410256410257
2026-07-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,383689,136905,16126,2026-07-14,120779,0.3147835877494533,-0.020350352662535043,0.6923076923076923,0.6730769230769231
2026-07-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,383368,141487,16656,2026-07-21,124831,0.3256166398864798,-0.002054606993551533,0.7243589743589743,0.48717948717948717
