trade_date,acquisition_status,evidence_status,canonical_n,cache_exact_n,exact_close,lineage_id,retrieved_at,gap_action,impacted_readiness_cells
2025-10-15,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4232.04,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-16,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4362.29,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-17,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4262.51,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-18,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-19,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-20,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4367.43,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-21,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4130.33,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-22,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4101.14,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-23,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4120.2,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-24,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4106.3,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-25,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-26,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-27,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3973.34,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-28,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3955.84,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-29,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3936.37,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-30,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4023.99,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-10-31,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3996.23,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-10"",""EMERGENCY_REVERSAL:2025-10"",""FAST:2025-10"",""FAST:2025-11"",""MONTHLY_DIRECTION_3M:2025-11"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""SLOW:2025-10"",""SLOW:2025-11""]"
2025-11-01,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-02,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-03,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3998.01,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-04,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3926.01,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-05,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3979.61,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-06,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3974.79,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-07,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3997.95,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-08,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-09,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-10,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4106.71,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-11,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4126.80856,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-12,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4194.7449,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-13,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4171.54613,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-14,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4081.00425,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-15,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-16,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4080.51575,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-17,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4045.80593,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-18,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4067.49807,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-19,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4077.76528,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-20,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4077.11663,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-21,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4065.89854,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-22,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-23,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4065.99958,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-24,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4134.13329,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-25,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4130.87344,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-26,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4163.81582,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-27,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4157.95363,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-28,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4216.32888,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
2025-11-29,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-11"",""EMERGENCY_REVERSAL:2025-11"",""FAST:2025-11"",""FAST:2025-12"",""MONTHLY_DIRECTION_3M:2025-12"",""MONTHLY_DIRECTION_3M:2026-01"",""MONTHLY_DIRECTION_3M:2026-02"",""MONTHLY_DIRECTION_3M:2026-03"",""SLOW:2025-11"",""SLOW:2025-12""]"
